d1puja_;0;0;36.4;20;23.1;52;46.2;30;35.3;40;20;31.2;50;55;100;50;14.3;50.6;28.6;16.7;100;10;31.2;44.4;0;52.9;45;0;60;48.4;42.4;100;25;33.3;22.2;56.5;43.8;36.4;0;14.3;61.8
d1o17a2;0;0;12.5;29.4;28.6;27.3;33.3;51.8;45.8;22.2;53.3;0;20;22.2;51.8;33.3;55.4;60.8;11.1;14.3;22.2;33.3;50.8;50;36.4;0;0;56.8;28.6;16.7;57.1;60;14.3;14.3;27.3;100;100;59.4;100;100;0
d1tx2a_;22.2;22.2;14.3;50;0;30.8;100;0;53.8;55.1;53.6;10;12.5;100;46.2;51.7;30.8;0;0;22.2;100;26.7;44.4;55.2;58.1;54.4;100;12.5;33.3;37.5;44.8;47.1;51.4;43.5;0;33.3;23.5;16.7;100;50;33.3
d1a8sa_;0;100;22.2;11.1;12.5;37.5;35.7;33.3;14.3;50;59.4;47.6;36.4;27.3;100;53.6;53.7;18.2;61.5;0;40;0;0;12.5;35.3;56.7;25;31.2;46.2;25;100;55.2;27.3;25;42.9;0;41.7;100;100;100;12.5
d1wb4a1;50;50;43.8;38.5;20;25;30;33.3;44.4;25;14.3;46.2;25;25;0;62.2;44.4;33.3;25;0;16.7;37.5;41.7;33.3;14.3;50;20;30;40;30;22.2;33.3;47.8;55.7;50;51.6;0;100;100;42.9;14.3
d1sq4a_;25;25;43.8;22.2;41.7;22.2;22.2;0;100;41.7;100;46.7;28.6;16.7;33.3;30;27.3;38.5;50;100;12.5;59;0;100;100;42.1;52;22.2;28.6;100;33.3;33.3;100;30;46.2;30;38.9;44.4;36.4;100;48.3
d1jtdb_;50;50;47.8;33.3;37.5;52.2;35.7;9.1;33.3;100;50;33.3;54.2;47.4;30;30;22.2;59.4;36.4;12.5;57.1;40;23.1;37.5;63.3;62.2;33.3;45;100;54.8;42.9;54.8;37.5;40;25;33.3;25;11.1;40;40;55.3
d1uoua2;21.4;27.3;16.7;43.5;100;100;21.4;16.7;100;22.2;100;100;100;52.4;47.6;40;0;29.4;63.6;50;53.3;33.3;33.3;46.2;16.7;28.6;33.3;43.8;43.8;100;25;25;52.3;45.8;100;36.4;16.7;33.3;27.8;14.3;14.3
d1fy7a_;18.2;18.2;28.6;44.2;40;57.8;59.2;42.9;40;16.7;16.7;12.5;45.4;33.3;20;50;36.4;38.9;36.4;22.2;43.8;48.6;57.1;27.3;16.7;35.7;28.6;38.9;100;12.5;14.3;21.4;33.3;0;100;52.9;47.1;59.5;100;58.3;16.7
d1xwsa_;14.3;43.8;31.6;0;12.5;25;50;48.7;36.8;35.7;11.1;0;14.3;30;47.4;0;27.3;47.6;45.4;57.8;14.3;100;50;20;100;50;10;25;0;48;44.8;16.7;100;55.6;16.7;36.4;25;11.1;16.7;14.3;44.4
g1r1a.1;100;100;26.7;35.7;100;56;37.5;16.7;50;27.3;22.2;22.2;52.4;16.7;16.7;9.1;33.3;100;16.7;22.2;27.3;33.3;25;37.5;44.8;100;57.1;12.5;56.4;34.8;50;45.4;100;33.3;25;38.5;12.5;33.3;46.7;57.1;49.1
d1flca2;18.2;30.8;42.1;100;31.2;38.9;27.3;28.6;43.5;45.8;60.2;54.6;40;36.4;22.2;33.3;35.3;100;36.8;36.4;18.2;27.3;14.3;100;100;22.2;50;33.3;50.8;22.2;0;50;48.4;100;100;100;12.5;13.3;16.7;25;42.9
d1vcoa2;41.2;30;30.8;100;21.4;37.5;55;100;31.8;100;20;33.3;0;100;12.5;56.4;31.8;25;100;30;55.8;28.6;16.7;100;16.7;33.3;16.7;100;40;35.3;53.3;30.8;48.5;27.3;33.3;100;33.3;35.3;50;35;100
d1hc7a2;61.7;64.3;51.4;50;59.1;100;100;25;30;45.4;0;100;27.3;35.3;100;25;33.3;11.1;61.3;33.3;0;100;50;11.1;40;14.3;53.8;42.9;14.3;20;0;41.7;45.4;50;25;0;33.3;100;38.5;46.2;43.9
d1rwha3;60;57.8;16.7;51.4;42.1;100;33.3;22.2;62.5;45;20;22.2;25;43.8;53.3;65.1;40;100;33.3;38.5;28.6;100;62.5;38.9;50;100;37.5;44.4;0;33.3;50;38.5;42.9;0;14.3;41.7;33.3;42.9;14.3;100;37.5
d2jdig1;25;40;0;48.3;35.7;20;33.3;45.8;100;0;52.3;27.3;100;100;100;11.1;25;42.1;52;45;25;100;100;36.4;44.4;56.5;0;100;100;100;100;14.3;46;20;100;45.8;25;14.3;27.3;56.9;50
d1t8ha_;57.8;0;28.6;22.2;44.4;30;30;0;35.7;18.2;100;22.2;44.4;62.5;57.1;35.7;41.7;47.4;28.6;38.5;52;42.9;22.2;40;33.3;16.7;11.1;28.6;33.3;25;50;16.7;52.9;38.5;36.4;100;40;25;55.6;16.7;12.5
d1ulva4;14.3;14.3;64.3;100;33.3;100;30;42.4;56.8;41.7;28.6;40;33.3;31.2;60;41.7;40;57.4;54.6;100;100;0;57.8;25;33.3;16.7;54.2;12.5;0;41.7;100;12.5;48.5;12.5;33.3;30;35.3;20;46.7;60;100
d1x9na1;26.7;33.3;16.7;22.2;0;36.4;22.2;59.1;14.3;30;48.7;100;100;16.7;41.7;54.2;100;16.7;33.3;100;100;0;0;30.8;0;14.3;50;0;61.1;100;30;56.8;58.8;100;0;53.5;38.5;100;33.3;100;14.3
d1l1ea_;0;0;23.1;16.7;30;38.5;20;0;40;42.9;44.4;50;100;16.7;45.8;50;25;61;30.8;12.5;40;50;30;100;52.4;46.2;36.4;23.1;50;16.7;10;10;50;42.9;16.7;40;22.2;12.5;52.6;46.2;22.2
d1xkqa_;36.8;36.8;36.8;54;45.4;40;56.9;36.4;0;33.3;30.8;35.7;100;53.8;46.2;48.6;27.3;42.1;57.1;30;30.8;49;42.3;33.3;38.5;27.3;0;62.3;0;33.3;51.7;57.1;48;100;25;11.1;12.5;43.8;30;48.2;56.6
d1g0oa_;33.3;57.5;51;30.8;26.7;25;22.2;12.5;52.4;100;16.7;33.3;56.8;50;50;40;0;100;28.6;60.4;35.3;12.5;33.3;41.2;25;100;40;0;28.6;42.9;45.4;43.8;53.8;35.7;36.4;33.3;35.7;51.8;33.3;45.7;58.3
d1ywfa1;35.7;50;30.8;100;57.1;45.4;52;100;42.9;100;100;35.7;100;50;18.2;57.4;100;27.3;40;100;100;33.3;38.5;20;47.8;35.7;36.4;50;100;100;53.1;100;100;28.6;40;22.2;100;53.8;52.2;33.3;52.6
d2hhma_;0;0;12.5;42.9;100;50;30;45.4;33.3;100;56.8;16.7;36.4;50;100;100;52.5;44.8;61.6;20;33.3;22.2;14.3;47.8;0;28.6;100;100;100;100;46.2;100;27.3;36.4;47.6;25;33.3;0;61;44.4;33.3
d1wtea_;29.2;29.2;22.2;30.8;55.3;42.3;45;42.1;40;53.2;41.2;20;18.2;36.4;22.2;14.3;56.9;22.2;12.5;12.5;16.7;38.9;14.3;52;12.5;26.7;100;53.3;50;14.3;41.7;52.9;46.4;33.3;37.5;100;65.6;55.2;14.3;50;33.3
d1qpca_;42.9;42.9;34.8;47.1;0;100;33.3;20;43.8;57.5;50;56.2;50;25;22.2;25;0;30;0;50;0;46.7;28.6;16.7;48.2;25;100;0;47.4;30;100;38.1;43.8;45.4;30;45.4;50;55.6;42.9;22.2;100
d2i6ea1;52.8;44.4;0;38.5;42.9;100;36.4;41.2;26.7;36.4;100;58.1;42.9;0;33.3;50;28.6;47.1;0;16.7;36.4;52.9;100;18.2;42.9;100;57.9;100;100;20;100;46.2;100;100;100;44.4;59.3;48.2;57.7;23.5;20
d1va4a_;0;53.1;41.7;51.8;50;60;22.2;33.3;46.2;12.5;27.3;48.7;52.2;12.5;33.3;14.3;0;46;37.5;50;47.6;11.1;0;47.8;0;100;60.9;0;20;14.3;36.4;54.6;100;100;36.7;12.5;100;33.3;46.7;100;100
d2q02a1;35.3;35.3;100;22.2;46.9;23.1;12.5;22.2;100;20;37.5;27.3;23.5;100;0;50;51.4;50;0;100;33.3;18.2;55;100;100;30;41.4;57.9;47.6;100;45.8;38.1;100;100;50;43.8;100;46.7;22.2;46.7;14.3
d1nvra_;0;38.5;0;20;100;30;36.8;100;16.7;0;100;12.5;27.3;25;59.4;48.8;16.7;35.7;67.4;44;23.1;52.6;55.2;48.2;50;42.9;60.5;62.5;28.6;11.1;28.6;65.8;37.5;60.5;60;23.1;40;0;22.2;50;100
d1nv8a_;48;47.4;12.5;22.2;49.1;22.2;100;41.9;57.7;12.5;43.8;47.1;14.3;38.5;52.4;50;100;100;100;46.7;0;57.9;12.5;27.3;0;50;50.6;100;16.7;0;40;22.2;30;37.5;40;60.9;22.2;100;67.5;48;0
d2giva1;30;30.8;25;38.9;16.7;18.2;0;56.7;54.2;100;0;54.4;43.8;52.6;22.2;22.2;0;12.5;52;45.4;20;61;50;43.5;33.3;0;28.6;30;0;16.7;28.6;28.6;53.8;33.3;11.1;62.7;47.1;0;28.6;33.3;33.3
d1dypa_;27.3;30.8;56.6;0;50;38.5;28.6;25;11.1;20;35.3;100;33.3;37.5;12.5;16.7;46.2;47.6;45.4;51.7;41.7;12.5;0;100;30;45.4;100;25;100;54;0;41.7;100;52.9;33.3;43.9;30;55;36.4;16.7;16.7
d1pzta_;37.5;37.5;16.7;56.2;33.3;0;50;53.8;35.3;0;35.7;0;0;44.4;42.9;38.5;41.7;27.3;11.1;0;45.7;30;22.2;40.9;57.1;0;40;16.7;33.3;14.3;30;0;45.4;30;16.7;14.3;100;12.5;16.7;43.8;27.3
d2fvja1;48.9;56.2;25;39.3;25;22.2;11.1;100;25;33.3;28.6;100;44.4;46.7;14.3;100;14.3;28.6;100;37.5;12.5;36.4;100;100;16.7;50;62.7;0;100;41.7;43.8;100;37.5;23.1;100;14.3;46.7;100;50;100;48.6
d1kqpa_;22.2;22.2;100;14.3;100;100;52.6;40;23.1;53.3;0;31.2;100;43.8;27.3;40;46.2;0;0;33.3;0;20;33.3;0;28.6;45.4;100;100;14.3;14.3;20;40;47.4;33.3;45.4;100;27.3;37.5;35.3;25;0
d1jyea_;45.7;41.7;11.1;0;40;33.3;36.4;52.6;25;28.6;52.4;41.2;42.9;100;100;47.4;14.3;49.1;43.8;60;12.5;36.4;0;47.4;46;100;100;33.3;100;100;100;100;37;52;25;39.5;16.7;50;45.4;55.2;0
d1t8ta_;42.5;42.5;16.7;12.5;16.7;55.9;33.3;30.8;40;42.9;38.5;36.4;28.6;37.5;41.7;33.3;100;42.9;14.3;100;100;22.2;30.8;47.1;37.5;100;50;100;51.1;28.6;20;22.2;44.8;100;33.3;47.8;0;100;50;0;47.1
d1mqta_;40.9;40.9;41.7;27.3;46.2;14.3;100;57.1;58.3;14.3;100;0;18.2;20;33.3;0;46.2;100;50;38.5;51.3;33.3;0;33.3;25;40;25;16.7;33.3;0;27.3;37.5;100;44.4;44.4;27.3;44.4;61.4;50;22.2;28.6
d2dria_;33.3;33.3;100;43.8;11.1;38.5;100;60.7;42.9;50;100;52;0;10;56.8;22.2;33.3;31.2;22.2;100;100;27.3;40;57.1;37.5;43.5;41.7;100;42.9;100;35.7;33.3;0;64.2;36.4;51.2;45.4;41.2;18.2;33.3;42.9
d1oopa_;40.9;40.9;38.5;12.5;46.2;33.3;35.7;57.1;33.3;22.2;28.6;42.9;18.2;20;33.3;0;45.8;100;50;38.5;51.3;100;16.7;33.3;25;40;25;16.7;33.3;0;42.9;37.5;100;28.6;44.4;27.3;56.2;59.2;53.8;22.2;28.6
d2qtva3;8.3;20;46.7;44.4;36.4;0;25;40;22.2;16.7;36.4;38.5;22.2;36.4;100;37.5;28.6;54.6;9.1;57.1;53.3;10;100;22.2;20;22.2;20;14.3;100;100;20;0;51.5;0;18.2;36.4;33.3;100;50;40;100
d2ffia1;33.3;0;30.8;16.7;25;41.7;42.1;53.8;100;57.1;16.7;51.8;36.4;46.2;16.7;100;41.7;47.8;100;52.6;16.7;30;63;0;33.3;57.1;30;14.3;100;41.7;16.7;22.2;100;42.9;33.3;50;30.8;0;58.1;33.3;60
d1rkqa_;100;12.5;64.5;100;16.7;22.2;100;30;100;14.3;0;42.9;40;27.3;20;28.6;61;38.9;46.7;100;38.5;46.2;35.7;0;100;23.1;35.3;0;100;33.3;47.1;50;10;35.3;56.5;37.5;42.9;100;25;100;36.4
d2sqca2;10;10;25;14.3;0;0;100;54.6;40;0;28.6;33.3;52.1;0;100;55.6;14.3;25;14.3;23.1;51.8;56.1;67.4;0;27.3;27.3;40;12.5;12.5;16.7;14.3;25;36.4;0;27.3;100;25;100;100;100;52.9
d1owla1;16.7;100;0;45;64.7;33.3;0;33.3;44.4;100;12.5;0;0;44.4;40;42.9;16.7;31.2;54.6;12.5;100;100;30;22.2;100;44.4;100;22.2;53.3;100;45.4;38.5;100;0;55.6;20;51.6;57.9;57.1;57.1;44.4
d1ujpa_;12.5;12.5;31.2;12.5;16.7;0;18.2;30;100;0;10;28.6;33.3;12.5;42.9;47.8;100;38.1;60.9;50;37.5;100;0;0;47.1;14.3;25;52.2;22.2;47.6;53.6;0;25;100;38.5;53.3;41.7;66.7;100;27.3;35
d1kr2a_;43.8;43.8;100;16.7;11.1;50;14.3;52.8;38.5;46.7;0;52.6;25;50;35.7;33.3;40;36.4;100;47.6;45;100;100;100;12.5;30;30.8;100;100;43.8;47.8;20;16.7;33.3;66;38.9;28.6;48.9;25;41.2;100
d2oo3a1;27.3;38.9;35.7;30.8;22.2;33.3;0;47.1;53.8;37.5;20;12.5;31.2;28.6;0;27.3;12.5;28.6;100;22.2;50;22.2;36.4;40;12.5;0;42.9;45;38.5;53.6;62.5;12.5;60;45.8;23.1;47.6;42.9;27.3;25;30.8;100
d1w07a3;25;100;44.4;0;22.2;14.3;38.9;55.6;25;11.1;50;10;22.2;16.7;100;16.7;25;55.1;30.8;64.3;16.7;16.7;60;36.4;50;43.8;100;52.2;100;52.8;45.4;35.7;100;40;33.3;0;42.9;43.8;54.4;100;14.3
d1emsa2;25;38.5;100;38.5;41.2;20;41.7;23.1;50;45.2;54.3;50;45;41.7;100;28.6;12.5;9.1;16.7;42.9;41.7;47.4;100;54.6;100;14.3;50;45.4;50;40;61.1;100;58.7;57.9;28.6;61.2;100;28.6;0;100;100
d3d03a1;23.1;38.5;10;12.5;100;23.1;42.9;25;52.6;42.1;65.3;40;43.5;0;51.7;37.5;0;23.1;66.7;43.8;30;14.3;52.9;37.5;25;31.2;47.6;0;100;100;100;30;40.9;42.3;28.6;41.2;100;55.9;46.4;43.5;41.7
d1nx4a_;64.2;64.2;36.4;33.3;22.2;27.8;100;100;20;33.3;51.2;10;47.6;33.3;37.5;12.5;63.5;22.2;22.2;55;50;0;36.4;62.5;20;22.2;100;53.8;36.4;63.4;27.3;33.3;51.2;30.8;37.5;0;44.4;100;61.7;42.3;18.2
d1uk8a_;37.5;28.6;59.5;22.2;14.3;48;100;51.8;11.1;38.5;31.2;31.2;33.3;0;56.2;30;46.4;11.1;33.3;45.4;14.3;52;40;14.3;14.3;0;100;26.3;100;22.2;33.3;12.5;12.5;22.2;52.1;54.6;33.3;12.5;61.5;16.7;47.1
d2a7sa2;42.9;58.3;28.6;0;26.7;14.3;22.2;25;0;0;42.3;100;100;27.3;100;54.4;50;14.3;0;31.2;64.2;28.6;45.4;16.7;41.7;33.3;33.3;33.3;42.9;46.7;12.5;55.6;54.4;41.7;25;52.4;40;27.3;22.2;52.8;54.8
d1tiaa_;23.1;14.3;25;12.5;39.3;56.2;0;0;12.5;44.4;33.3;100;50;35.7;50;43.8;14.3;16.7;0;10;16.7;42.1;0;56;0;36.4;65.5;28.6;33.3;44.4;35.7;25;33.3;25;45.2;50;100;33.3;100;60.3;100
d2bsza1;22.2;22.2;36.4;0;54;100;52.9;16.7;45.8;11.1;48.3;42.1;52.3;44.4;0;44.4;35.7;0;22.2;47.6;50;47.6;42.9;20;0;0;42.9;44.4;44;46.7;33.3;100;100;35.3;0;56.1;0;33.3;38.5;40;54.2
d2ix4a1;43.8;23.1;30;100;0;41.2;12.5;25;29.4;41.2;44.1;51.5;33.3;43.8;40;55;100;57.1;100;100;42.9;0;25;0;16.7;100;0;100;0;33.3;100;22.2;100;50;60.5;33.3;28.6;100;100;100;16.7
d1v7wa2;25;25;25;47.6;57.1;46.2;38.9;100;28.6;50;53.3;52.6;62.8;30.8;16.7;38.1;0;20;44.4;46.7;42.9;33.3;61.4;38.5;45.4;25;100;42.1;12.5;42.9;36.4;10;33.3;14.3;60.2;63;25;12.5;100;100;25
d1qwya_;20;23.1;36.4;0;56.4;16.7;100;56;45;16.7;52.2;56;45.4;45.4;63;0;18.2;20;55.6;14.3;20;28.6;11.1;100;38.5;56.2;20;25;0;12.5;14.3;16.7;40;37.5;25;50;42.9;100;40;45.8;57.1
d1mabg_;0;40;16.7;100;43.8;50;33.3;36.4;100;0;52.3;27.3;100;100;57.1;12.5;42.3;100;100;53.1;52.9;41.7;100;36.4;36.4;56.5;30.8;100;100;100;50;33.3;12.5;20;11.1;41.7;16.7;100;30.8;58.6;50
d2ozua1;48;100;35.7;47.8;0;27.8;100;45;42.9;100;40;46.7;59.5;33.3;48.2;36.4;47.4;21.4;25;14.3;100;30;50;100;60.8;100;28.6;14.3;100;16.7;38.1;100;0;63.2;50;22.2;47.1;48.4;16.7;11.1;44.4
d2nyga1;11.1;11.1;25;16.7;43.5;43.8;0;100;27.8;100;33.3;46.7;100;50;25;42.3;27.3;0;0;28.6;40;63.6;54.6;41.2;37.5;37;25;22.2;37.5;58.5;22.2;55.6;54;50;100;45;100;28.6;27.3;55.8;100
d1f20a1;30.8;47.4;36.7;57.5;25;27.3;0;50;0;20;37.5;22.2;43.8;36.4;50;30;30.8;28.6;33.3;53.3;45.4;33.3;28.6;18.2;28.6;42.9;54.4;22.2;40;57.6;52.6;40;100;44.4;44.4;55;12.5;27.3;37.5;20;100
d1ytda1;23.1;23.1;57.7;33.3;14.3;16.7;30;10;52.6;28.6;100;47.1;30;38.5;43.8;38.9;28.6;16.7;30;36.4;45.4;0;12.5;16.7;14.3;11.1;57.1;45;56.2;26.7;58.3;53.3;50;12.5;56.2;33.3;48.6;100;100;100;44.4
d1t4ha_;26.7;35.3;20;100;61.4;42.1;12.5;28.6;26.7;52;36.8;41.7;56.5;100;0;0;0;33.3;51.4;51.7;0;100;100;55.8;54.6;25;41.7;100;61.5;100;43.8;40;30;16.7;0;100;41.7;27.3;22.2;42.9;16.7
d1llaa2;48.1;0;12.5;12.5;0;38.5;22.2;51.6;35.7;33.3;36.8;64.4;100;41.7;60;56.2;54.6;50;25;25;0;45.8;14.3;100;33.3;14.3;33.3;28.6;42.9;50;66.7;50;41.7;0;33.3;38.5;57.1;41.7;40;20;100
d2czla1;0;0;40;37.9;20;30.8;30.8;26.7;33.3;14.3;41.7;100;44.8;35.7;54.4;25;33.3;36.4;52.2;40;50;23.1;14.3;22.2;42.4;48.5;100;45.4;42.9;50;0;62.3;100;0;16.7;27.3;100;30;42.3;30.8;100
d1iznb_;35.7;47.1;12.5;41.2;11.1;52.5;18.2;35.7;21.4;50;33.3;25;33.3;25;33.3;46.2;40;51.5;0;10;40;0;16.7;43.8;36.4;52.6;36.4;50;36.4;40;40.7;16.7;16.7;55.6;25;60.4;16.7;48.2;100;36.8;100
d1slqa_;0;41.7;35.7;53.8;38.5;100;50;44.8;33.3;25;100;100;0;40;0;38.5;38.9;100;14.3;25;14.3;61;36.4;25;46.2;50;60.9;14.3;20;53.1;29.4;0;33.3;100;40;16.7;37.5;63.2;50;28.6;27.3
d2a1la1;46.7;56.2;100;42.9;41.7;12.5;46.2;52.2;100;28.6;52.9;42.1;42.3;44.4;30.8;100;52.6;100;25;60;30;63.4;50;66.7;12.5;0;35.3;30.8;40;42.1;45;43.8;22.2;30.8;0;33.3;53.8;52;54.6;0;41.7
d1ogla_;42.9;59.2;46.2;54.2;100;0;55;14.3;14.3;100;50;100;16.7;52;27.3;40;0;100;100;22.2;43.5;39.3;59.7;42.9;56.1;47.6;0;20;18.2;0;30.8;100;62.3;30;54.6;38.9;100;100;55.3;100;14.3
d1eyea_;30;30;16.7;33.3;12.5;59.2;35.3;52;43.8;40;52.9;14.3;33.3;52.4;53.8;42.9;11.1;16.7;46.2;37.5;38.5;100;0;0;37.5;100;47.1;58.6;33.3;16.7;62.7;57.8;36.8;48.5;36.8;20;50;28.6;100;46.2;25
d1s6ya2;37.5;27.8;25;20;35.3;16.7;22.2;11.1;55;40.7;100;20;100;35.3;100;0;30;37.5;59;20;38.5;30.8;16.7;22.2;100;11.1;38.1;11.1;0;100;40;56.5;21.4;44.4;100;25;33.3;46.2;30.8;30.8;18.2
d1sw5a_;28.6;30;47.4;45.8;50;50;30;40;36.4;50;33.3;100;40;48;0;28.6;52;100;100;25;54.4;22.2;48;20;33.3;0;28.6;30;33.3;14.3;100;33.3;35.7;46.7;51.2;14.3;22.2;33.3;41.7;42.1;37.5
d1o4ya_;43.8;47.8;28.6;40;38.9;50;55.6;28.6;100;30;22.2;30;41.7;38.5;47.1;0;43.8;37.5;50;20;0;36.4;43.8;56.2;43.5;20;16.7;46.2;16.7;46.2;28.6;30;50;30.8;66.7;38.9;25;60.7;53.6;36.4;30
d1ea0a1;42.9;38.9;100;55;53.8;54;14.3;52.4;10;100;10;55.6;100;50;100;22.2;57.4;36.4;50;33.3;41.7;27.3;33.3;35.3;14.3;25;0;16.7;100;14.3;27.3;12.5;30;30;62.6;30;30;38.5;10;100;52
d1i2ka_;0;33.3;47.8;30.8;100;50;44.4;36.4;10;27.3;25;47.1;27.3;100;100;58.5;33.3;39.3;41.7;100;100;100;44.4;55.6;33.3;54.6;36.4;46.2;55.6;57.8;12.5;12.5;14.3;35.7;40;0;100;55.6;58.6;33.3;59.3
d1rlma_;0;0;22.2;30.8;0;56.2;42.9;58.5;36.4;35.7;100;33.3;35;52;36.4;12.5;36.8;22.2;52;46.2;48.3;0;39.3;33.3;37.5;12.5;12.5;46.2;25;0;35;63.2;43.2;25;27.3;47.4;27.3;100;33.3;55.6;37.5
d1xr4a2;46.7;48.4;12.5;38.9;55.1;12.5;37.5;61.9;44.4;33.3;61;59.3;14.3;51.7;11.1;100;38.9;100;33.3;30.8;60.4;45.4;52.8;100;100;27.3;31.2;60;50;33.3;22.2;0;63;46.2;0;59.6;52.4;38.5;38.5;10;14.3
d1vpya_;100;100;0;33.3;23.8;100;46.2;27.3;0;25;10;36.4;20;100;50;20;12.5;37.5;39.1;61.5;42.1;41.7;46.2;16.7;47.4;100;100;42.9;25;100;43.5;33.3;14.3;14.3;37.5;28.6;38.9;22.2;27.3;47.4;0
d2p0la1;33.3;33.3;27.3;44.1;38.9;100;23.1;61.2;0;56.8;100;25;52;47.6;38.2;100;35.3;38.5;100;33.3;38.5;0;16.7;100;27.3;47.8;27.3;28.6;47.8;22.2;45.4;55.6;100;47.1;100;100;35.3;48.6;16.7;100;55.9
d1cp2a_;25;25;40;46.2;0;100;56.4;53.3;33.3;62.5;48.7;25;100;0;45.8;30.8;42.3;27.3;40;37.5;47.6;0;14.3;16.7;25;10;0;25;0;0;30;27.3;100;100;28.6;25;100;30;35.3;42.9;12.5
d1dnpa1;12.5;12.5;12.5;16.7;35.3;46.7;33.3;30.8;56.9;22.2;50;61.5;14.3;41.7;100;30;0;100;30.8;11.1;42.9;100;100;50;28.6;41.7;100;0;100;27.3;38.5;58.8;14.3;28.6;100;50;40;36.8;41.2;16.7;22.2
d1nzya_;27.3;10;44.4;42.3;46.9;11.1;52;44.4;100;12.5;48.5;54.6;30;40.9;40;45;44.4;22.2;43.8;61.9;33.3;30;100;42.9;28.6;100;100;100;100;62.2;25;0;21.4;100;63.8;59.5;56;100;56.8;40;46.2
d1xu9a_;59.1;50;48.3;52.9;35.3;100;57.1;51.8;29.4;42.9;45;38.5;58.3;46.7;22.2;46.2;50;22.2;100;41.7;47.1;11.1;0;100;100;36.4;16.7;100;33.3;46.7;100;44.1;20;100;100;20;100;12.5;36.8;0;47.1
d1xp4a2;51.3;57.6;56.9;44;54.6;47.1;0;100;44.8;40;46.2;36.4;100;0;23.1;22.2;100;100;100;41.7;28.6;42.9;33.3;21.4;28.6;33.3;100;50;14.3;25;11.1;41.7;36.4;30;35.7;57.1;100;43.8;60;100;57.6
d1afwa1;45;25;20;38.5;21;16.7;57.4;100;0;16.7;36.4;30;44.4;10;12.5;30;64;12.5;10;31.6;14.3;0;38.5;65;37.5;12.5;35.7;29.4;41.2;48.6;41.2;25;100;45;55.6;27.3;53.8;51.5;30.8;47.6;0
d2hqsa1;100;100;25;48.2;37.5;100;11.1;40;38.9;33.3;50;100;36.4;100;25;0;100;30.8;33.3;30;33.3;40;40.9;0;28.6;30.8;100;14.3;57.1;56.9;54.6;0;42.9;27.3;41.7;0;27.3;100;35;47.8;100
d1ekqa_;12.5;50;11.1;20;100;60.2;50;29.4;36.4;50;20;51.3;42.9;100;100;25;100;100;28.6;54.2;53.1;0;36.4;45.4;33.3;0;30;45;46.7;100;41.7;16.7;36.4;33.3;100;35.7;100;25;43.8;0;16.7
d1c0pa1;20;20;30;16.7;22.2;25;33.3;12.5;33.3;33.3;33.3;100;12.5;52.9;48.5;50;42.9;100;59.3;33.3;0;25;100;28.6;100;37.5;100;38.5;50;30;47.1;60;16.7;60;46.2;18.2;100;27.3;60.6;46.2;46.8
d1cov1_;40.9;40.9;48;27.3;37.5;11.1;33.3;58.6;27.3;46.2;42.1;42.9;18.2;22.2;25;0;27.3;25;39.1;45.7;41.2;100;0;0;0;16.7;25;16.7;33.3;50;41.7;37.5;47.1;100;47.4;100;14.3;100;57.5;20;50
d2java1;16.7;16.7;40;100;6.7;22.2;38.5;41.7;42.9;100;100;31.2;58.1;14.3;0;44.4;50;100;45.6;53.8;36.4;0;44.4;18.2;52.6;0;100;100;40;12.5;60.5;16.7;28.6;23.1;57.1;28.6;25;100;0;33.3;11.1
d1xdya_;33.3;40.7;25;50;45.4;36.4;36.4;56.7;16.7;42.9;12.5;25;20;14.3;55.8;40;33.3;0;50;50;50;100;14.3;45;33.3;14.3;33.3;33.3;50;56.2;58.7;14.3;30.8;30;33.3;52;14.3;33.3;59.4;30.8;40
d1mvha_;38.9;0;47.4;100;100;0;50;12.5;12.5;14.3;42.9;100;38.5;100;12.5;45.4;50;18.2;27.3;53.6;43.5;55.6;48.2;37.5;34.8;27.3;33.3;100;40.9;23.8;39.1;52;100;0;44.4;42.9;14.3;100;46.2;33.3;14.3
d1jova_;60.6;33.3;33.3;100;100;51.3;100;58.3;28.6;20;11.1;66.7;25;100;100;100;53.2;50;59.3;54.6;64.9;61.4;30;100;53.1;35.3;20;100;25;62.8;42.9;52.6;0;100;47.4;100;44.1;0;100;58.3;30
d1txna_;0;35.3;47.6;22.2;46.2;58.5;53.8;56.8;0;53.3;25;51.8;27.3;20;47.1;22.2;16.7;52;50;30;45.2;54.3;42.9;16.7;38.5;36.4;54.8;33.3;40;50;0;45.4;100;29.4;40;37.5;0;45;100;0;45.4
d1tiba_;0;0;42.9;100;16.7;14.3;22.2;53.1;28.6;41.7;41.7;54;50;33.3;27.3;37.5;22.2;28.6;25;22.2;30;45;30.8;54.8;12.5;36.4;12.5;16.7;22.2;57;26.7;27.3;100;0;14.3;46.7;14.3;38.5;41.7;36.4;0
d2p90a1;54.8;34.8;64.5;44.4;11.1;14.3;20;58.6;46.2;40;100;42.9;100;36.4;44.4;52.6;16.7;12.5;47.1;100;27.3;0;25;59.3;30;14.3;100;44.1;38.5;59.5;0;16.7;20;27.3;15.4;47.1;37.5;47.8;38.5;57.1;14.3
d1uf2c1;100;50;11.1;37.5;40;46.2;0;52.2;25;48.6;41;52.8;0;30;100;100;25;36.4;50;100;37.5;37.5;61.9;33.3;22.2;0;33.3;38.5;12.5;0;100;100;100;40;46.7;100;55;25;100;25;54.6
